Fan-in,Fan-out,Combinational Logic Depth,Propagation delay (register to flip-flop) (ps),Propagation delay (flip-flop to register) (ps),Setup time (ps),Hold time (ps),Rise transition time (ps),Fall transition time (ps),Propagation delay (low to high) (ps),Propagation delay (high to low) (ps),Clock pulse (ps)
3,1,10,420.1054448,143.390835,243.3523571,48.24930049,286.4445474,287.9528753,480.9282966,261.7605412,4444.444444
1,5,10,747.1413147,979.4567658,90.10097619,85.07617122,296.2815694,192.9653569,211.6023807,114.4854874,2500
6,7,10,367.4095441,466.2171647,157.6494678,17.49731125,233.5876619,273.7490248,62.54448169,128.8925875,9090.909091
5,6,10,609.7641763,883.6781053,147.1142897,100.3537471,379.8944535,338.1994903,369.4772438,571.5929395,8333.333333
4,1,10,528.445362,804.1469357,29.95474924,113.174671,208.5783261,84.49680286,262.7032721,532.5768382,2040.816327
2,5,10,697.3040488,610.3146349,29.19287028,53.27244986,164.5967298,27.27504984,585.3282315,547.9434978,2083.333333
6,5,10,943.1467654,764.6042883,336.0448766,193.165481,81.95342803,316.0589828,344.751251,595.2583545,2898.550725
6,6,10,759.3148875,890.6640052,123.7669078,182.7963761,318.7581479,251.6850216,194.1339414,156.6566184,6451.612903
3,3,10,293.4463407,463.7262895,216.8699312,147.2072147,299.0886942,285.8630365,437.2857642,239.0460289,2777.777778
1,5,10,128.0648216,394.3298454,133.515718,111.3434595,166.0549146,338.4988905,192.0355214,414.7626568,2020.20202
1,7,10,336.0376399,700.834047,377.4581131,175.2941403,29.5734973,325.0681552,546.3762432,310.9294223,2380.952381
4,5,10,635.5701376,827.0613477,118.5327684,34.82394533,338.8189845,385.1496558,249.8443035,274.2981387,2409.638554
3,5,10,146.2832321,786.0566213,183.2695888,160.1968609,24.33883371,223.65533,347.9263952,240.3742996,5882.352941
6,5,10,546.7296225,818.032284,351.6374952,33.71595465,287.4059163,205.6283404,68.32093814,372.5171539,3508.77193
5,10,10,637.158564,492.0249833,339.9347554,160.9000259,388.6977017,172.717136,278.6278933,362.33232,3846.153846
3,10,10,400.8195017,836.0507946,90.71853878,62.39583797,186.3113047,78.40259628,506.1235822,130.4163871,4255.319149
4,3,10,793.8209834,208.1881498,325.0044577,176.6472104,109.2898939,237.5907485,491.163331,304.174309,4000
4,1,10,195.9384278,590.0401882,194.111017,189.3679978,287.8509838,125.2647592,165.618393,349.9441947,3703.703704
3,5,10,167.6240036,105.1827944,203.5281714,38.27123419,330.508694,370.0968546,166.6042798,359.3606857,2061.85567
4,9,10,755.3698806,392.1272469,70.72238952,97.90836496,227.6435201,241.6125056,497.6909748,157.660028,4081.632653
3,1,10,545.9421846,429.8153814,50.62857523,196.3876019,387.4734046,245.2792686,561.0231153,455.6719797,7692.307692
2,3,10,719.5621568,456.5554224,296.6169367,101.8474128,39.63411423,154.8713711,93.40211591,54.1114931,2061.85567
3,4,10,491.3446047,725.920486,208.6552379,174.0740293,211.8223274,39.75595375,292.0328381,238.7058391,3030.30303
3,1,10,321.7618299,449.7022911,186.003267,121.8589892,293.0125,32.06263084,228.9743962,476.9190832,18181.81818
4,1,10,837.1920859,503.8242604,297.2131269,81.3126825,347.803379,180.8673548,527.5855351,355.7800358,2816.901408
4,8,10,819.4742911,313.7897178,310.8949016,64.29887555,88.11713252,52.13484368,86.77395222,186.2509622,2061.85567
1,2,10,725.2268238,435.9266125,80.38510371,48.61238731,324.0013231,250.6018431,158.2305278,429.1737468,11111.11111
1,8,10,344.9306235,304.5426645,251.8855568,154.7416564,230.0286888,354.7697421,461.382269,357.7389287,2597.402597
2,7,10,631.2076002,165.8763314,71.43455127,83.4426963,170.6903992,355.5076303,68.72455543,485.8964213,2222.222222
1,10,10,424.8765072,643.103734,305.5225327,107.1423378,70.05171086,270.4372559,315.8198132,451.6141043,7692.307692
3,10,10,182.423866,701.3915187,269.6429594,103.5418412,348.8123884,100.268096,287.5799394,381.6604363,3389.830508
4,2,9,925.5822179,657.5413114,383.513556,119.6830156,79.76381911,347.9387959,227.2646602,313.3794982,4081.632653
1,6,9,223.1367678,517.1446394,46.20404622,174.4596577,137.7193865,356.7155054,260.9604966,114.5819904,2985.074627
1,6,9,955.2136184,441.8072022,41.68079404,196.3404753,130.2173021,94.72836228,336.7667287,186.34649,2380.952381
2,3,9,501.4051957,877.0002846,127.2310884,87.44099963,351.137333,300.2219126,130.3657207,274.6957048,2127.659574
6,2,9,266.619636,567.1736066,119.4481598,167.2285952,275.6271378,128.8774286,360.3176918,375.6076007,6666.666667
2,1,9,587.7108526,531.2636899,113.8519436,155.260281,322.7389309,325.0033187,491.0421044,327.6763989,7407.407407
3,6,9,885.6512523,123.0778592,364.3767406,118.9705008,115.1778015,398.950402,465.6901207,201.3833345,3125
4,5,9,759.0023978,407.1230449,114.8275559,191.6489573,257.4521579,31.40988203,126.1839466,43.62004036,5263.157895
2,9,9,825.9050331,442.1760569,123.3408959,48.09015795,237.2634736,360.999029,123.5797031,317.8939643,6060.606061
1,1,9,692.90503,458.9405028,308.5713397,30.76019996,336.4755432,256.5996028,190.1776459,199.9505536,2409.638554
4,7,9,723.0489081,622.1551323,190.9011401,172.2527737,364.313083,389.8853953,242.2018468,451.3806484,7692.307692
4,5,9,864.2760864,580.2422921,315.1500116,93.43846516,24.61957316,196.7036167,268.7351256,53.40990855,7407.407407
1,5,9,324.701208,647.1145835,44.83913987,170.9240823,276.1275692,342.0074136,420.6304414,367.5035743,3921.568627
2,2,9,540.4824673,788.3949354,205.2770536,179.687139,39.69760367,43.70974607,71.74104201,567.225573,2150.537634
1,3,9,299.0884976,831.6871648,32.77316807,21.86694279,228.5662927,147.406039,59.41671437,137.6691896,3703.703704
6,7,9,988.9012072,746.3107686,43.80821731,177.858305,129.300437,45.46628435,259.4699152,304.1237148,2197.802198
4,6,9,949.6534057,959.9713264,364.4462323,95.18062052,136.5751078,390.6303907,430.4116676,91.19631542,7692.307692
5,2,9,135.4841302,116.4093244,72.91324102,106.9821729,154.1242313,330.4500848,148.3237921,390.3818709,2439.02439
5,6,9,735.0176553,276.2001871,222.3198593,129.0525771,256.0911306,343.9680201,399.2425095,348.2977411,8695.652174
3,2,9,932.7234857,106.8065875,176.216329,186.0126953,146.938987,376.4267879,185.5037572,268.1246936,3448.275862
1,2,9,262.5178106,682.7272427,151.990464,13.63205794,298.4256392,52.33932473,536.2082209,331.971132,5263.157895
1,2,9,611.1507075,908.2274941,361.9366714,100.600259,173.7204065,166.5270852,541.5863688,542.0818087,15384.61538
3,3,9,923.9394678,319.1340669,28.29289077,140.6671881,45.97421612,46.99325784,206.4808344,149.9248093,2197.802198
3,2,9,130.5513807,934.3310903,272.2400807,147.314322,317.8287401,100.1013786,168.7965022,52.63612655,6896.551724
3,4,9,727.6782405,154.2406513,386.089885,141.581162,128.5881633,107.1589953,270.3302244,522.5323354,3571.428571
4,9,9,367.6141066,940.9924241,232.8639097,35.54267459,184.4514142,198.2607402,174.6976877,363.1855661,11111.11111
6,6,9,931.9565758,416.4604185,375.9925356,66.88516179,280.4686756,122.0536236,416.5349522,538.7687351,2325.581395
1,1,9,973.9524206,191.2787456,39.85799413,78.15594983,146.3333397,58.37168059,502.5962233,374.2893251,2272.727273
4,8,9,949.8398402,537.2845833,179.1414612,162.8430695,41.50254934,83.64661386,416.9315933,493.6902104,5555.555556
3,7,9,526.792795,331.0989109,118.8599606,62.96437576,162.0899979,75.96471415,501.6362505,280.6170835,8333.333333
1,10,9,875.8383859,356.3856118,297.7119667,50.03394313,378.8904614,389.7691832,262.3156108,459.9215615,7142.857143
4,3,9,860.0944587,376.5609684,392.8928944,191.9151236,263.859071,308.5311526,127.5375036,551.3032215,2020.20202
6,1,9,387.1904259,822.723308,117.4814237,11.68402417,275.1620765,387.7493568,453.2525305,360.3888597,3278.688525
4,5,9,846.0239267,585.245149,268.5863486,199.5859626,260.2672184,187.1013849,241.8657229,141.2396843,5714.285714
6,4,9,133.3068712,380.1769292,95.27710045,138.5960468,95.6170128,125.780023,415.9116621,190.5266644,2040.816327
3,10,9,636.6428906,649.300405,234.8254967,167.4091669,178.9668684,323.3514149,191.5606075,151.2409631,5714.285714
6,8,9,307.0079536,744.5356068,196.2943449,65.97768531,305.3571234,143.9764889,85.48859549,178.2399355,5714.285714
1,1,9,208.5101972,345.3616007,389.3620253,12.71990276,58.52170107,133.765682,595.8458055,211.5926516,3636.363636
3,10,9,169.2578815,472.1941914,251.2403636,150.1952085,125.5840549,108.352277,127.4728444,350.8749206,3448.275862
1,1,9,726.6598983,209.697484,152.8124214,168.4874734,125.0012612,69.27801173,593.5157566,369.2753125,2197.802198
5,4,9,405.8874674,263.0344146,63.35639826,150.6904651,184.1671925,117.4559632,587.2767622,278.8398585,3225.806452
2,8,9,752.2900944,713.0060686,77.47379492,37.14155459,392.5401216,155.0215044,484.5381382,384.6356367,16666.66667
6,5,9,158.8207067,263.2945129,105.6204334,153.1513052,45.65096774,276.1177991,409.2768588,85.68195834,2666.666667
2,2,9,383.761304,572.6470453,115.3673313,156.0953286,217.1063779,43.77464004,363.5719481,89.16141275,3921.568627
2,6,8,585.5421631,738.1416356,343.234102,135.122698,88.15857916,99.99263707,525.0168654,136.2244978,7142.857143
6,5,8,811.6508484,196.1892308,233.2646595,155.5620272,388.8570873,327.4289833,202.0861321,330.1233989,7692.307692
3,2,8,386.8772526,610.5809977,218.8885463,170.7250735,63.0553318,75.83033096,301.901479,159.8370201,4761.904762
5,3,8,663.3022388,330.9065053,63.61217131,126.5847817,173.3683809,150.2051557,386.8583828,198.639266,2352.941176
1,9,8,897.3799734,966.6341877,346.8530835,26.83489565,300.3962942,348.5703903,270.2666665,264.1751883,3448.275862
4,7,8,654.2768694,535.191082,294.6694352,102.6492838,287.7306827,78.87161823,279.3924143,494.6450294,3076.923077
1,7,8,309.6635273,825.3932948,45.71397752,24.75337359,180.636882,51.43999753,224.9594138,47.76279611,2777.777778
4,6,8,121.9607034,595.2038879,288.9773369,87.4331759,151.6791838,204.1244381,355.9698173,403.6521393,16666.66667
1,8,8,883.0889865,139.0712796,226.5445226,87.35023293,171.0927039,134.9194143,516.3217357,414.5708574,3448.275862
6,4,8,119.1424698,669.836238,51.05563138,22.54187039,120.42498,234.0951785,152.8558917,487.247237,3125
5,8,8,887.2315054,956.263008,194.1542438,76.27590145,98.02651671,325.4458584,563.2825017,562.3416459,5714.285714
4,4,8,576.0434206,641.4506381,204.1845891,31.08963877,203.5550851,72.1164255,425.8890861,51.27719541,2469.135802
3,8,8,945.1609287,837.2699735,82.99432526,163.5646899,122.0428273,240.6656521,501.0329991,126.1188751,3278.688525
1,9,8,818.9049122,895.785817,379.3652959,190.0607249,129.2354327,212.0933289,351.4667879,536.2559247,12500
1,3,8,998.1406995,305.2717948,342.9906412,23.7401303,269.5673041,74.74993869,476.5293528,296.7703948,3636.363636
4,3,8,415.6406339,290.8403559,274.2284882,191.4718894,388.044186,257.1194245,49.07222251,356.1707578,3636.363636
3,2,8,790.46946,649.88289,195.6723132,109.2895539,249.3821362,123.9833588,498.2930379,411.2952341,8000
3,10,8,461.7378222,469.9256228,176.4709058,66.91747881,49.25219748,205.377041,62.47776109,420.2772985,6060.606061
6,3,8,531.8880583,855.8751726,267.3699175,24.6037943,48.72177326,51.26348323,538.3514908,561.7746259,2857.142857
6,3,8,664.7549169,910.0208111,227.2641104,105.1186109,381.5408239,194.6419417,595.4991385,598.2916738,3174.603175
6,5,8,886.3094028,418.0792414,43.66378024,160.9579535,132.9705003,136.4561179,204.6777788,443.2881781,2816.901408
6,5,8,985.6751223,313.1835031,214.7510065,144.3464307,54.98545471,332.5048603,157.7783915,200.8438772,20000
6,2,8,791.4460725,802.4729637,326.4333745,19.54294218,247.6369431,41.65191626,468.6034838,532.6613453,3448.275862
6,10,8,475.990104,347.325432,194.5111535,23.85134872,256.9865358,179.0707645,181.6947509,67.56371214,5882.352941
5,6,8,479.221302,840.3528867,39.74349947,86.5459237,266.4318316,194.2039412,524.7149346,169.4052776,10526.31579
3,5,8,763.8240714,481.3644283,318.7857158,66.10519387,121.6127706,295.502309,97.59185161,542.5360018,2247.191011
6,6,8,314.8994312,700.7949094,96.51823721,54.15302138,25.74206,238.2292785,110.53491,183.4672481,8000
3,1,8,199.4267018,185.9817825,118.2759173,63.39085479,386.7058404,273.5406881,588.3248709,163.5645934,2985.074627
3,5,8,419.1599419,661.4733922,82.5884143,162.6617212,115.3393574,315.2787285,417.349783,117.3501642,2469.135802
2,9,8,358.5150925,506.5909109,145.4817247,186.5533302,276.8899895,347.63713,514.2568457,521.1025843,5263.157895
5,10,8,366.6773084,627.9476169,307.5655722,86.96951196,288.5193506,139.2726888,221.6244513,320.0326251,13333.33333
6,2,8,310.2469759,251.212787,217.3666266,182.1610904,251.8028185,224.448628,418.8308997,417.9401937,8000
1,1,8,137.8838707,763.1863704,97.85488418,71.08418324,138.9048098,339.2410698,372.7754233,173.8771751,6896.551724
4,10,8,116.0865413,876.5173698,353.5754297,100.5230274,123.0165764,395.9914298,377.7640673,464.5026358,2247.191011
1,9,8,988.9501508,295.0658201,354.2411049,52.94550959,247.1139474,358.0173382,422.2181773,465.6031052,2500
5,10,8,484.9958204,186.1431,350.8198015,131.690448,349.1163408,161.1575598,362.201137,215.0548939,2298.850575
4,9,8,445.8939824,121.2747274,110.7425603,196.0064119,379.758817,94.16327654,280.2749268,269.9822745,3846.153846
5,9,8,711.6825544,677.7743504,191.4709508,124.6636882,60.24420567,205.9691642,194.5167089,157.4265554,5714.285714
3,6,8,296.4284991,646.3846325,394.2960693,77.98467598,78.83487279,301.8237517,470.4055453,586.8741731,2020.20202
4,8,8,954.9650656,592.0276714,313.364741,133.0853147,378.9997783,207.1762469,166.7125608,401.5374432,2298.850575
3,1,8,807.710513,308.7523865,30.32362007,33.35492891,299.8833868,203.6087281,427.7184114,563.3445732,2500
1,10,7,180.4699021,451.8153963,44.77774468,178.8452253,355.5376534,338.52756,170.6663807,209.8959044,4761.904762
1,4,7,475.8226982,635.0287017,196.2939232,105.5859506,97.00040097,157.333436,390.1848952,477.8589113,5714.285714
4,1,7,891.2064768,547.090173,365.5036782,95.37645099,243.282631,346.7219764,458.3638296,468.8808406,3703.703704
4,8,7,950.2588201,989.0069682,224.7066832,121.3143098,286.4330459,174.5858244,162.4797778,427.327165,2150.537634
6,1,7,520.6613601,222.7957773,209.1687531,128.7089339,278.4425165,144.7285802,73.56824848,580.7578261,2777.777778
5,3,7,652.0702503,725.6300986,60.08000598,23.63740318,175.0976425,192.5161663,113.3452961,260.3909882,2631.578947
6,4,7,250.3305515,463.8868913,269.5764398,139.697272,25.85005884,309.7298443,379.3583017,113.2017012,3278.688525
5,8,7,992.0517635,485.3796534,332.399201,55.96701926,241.5119016,67.88077059,515.6899875,416.1569612,2597.402597
6,6,7,308.5045312,745.8379891,164.5596029,145.6510002,116.1785849,94.63930203,65.19821989,448.4134883,5714.285714
3,10,7,948.4585967,723.1925362,314.7325034,166.2816109,191.0966135,381.5490338,451.1247051,362.0339211,2380.952381
4,7,7,684.6819841,992.1303943,386.5011285,162.7521164,383.8807857,86.6868184,231.1384417,155.8180202,18181.81818
1,8,7,646.9631154,215.5548605,97.43125447,114.9751838,171.6334207,235.7363808,307.9758872,322.4953273,8695.652174
5,2,7,561.4196599,193.6986844,218.8652599,108.8322795,339.1246105,240.1394973,560.1613479,214.8262525,5128.205128
5,10,7,307.6028305,751.9049354,129.1124241,37.14643265,91.64543018,206.0572956,225.9040427,279.3812558,3448.275862
1,8,7,258.8752288,620.5482253,321.2846792,157.3157686,275.5349892,265.0031945,300.588683,401.3224025,9523.809524
6,3,7,298.4375882,346.7445999,239.485479,61.56778228,391.2626427,107.3341558,47.66215227,457.3202559,2020.20202
5,7,7,267.7944359,171.4774321,261.1413187,104.3721303,58.71937833,230.0116618,85.6952832,170.0458269,3773.584906
3,3,7,801.6260262,177.0924246,323.2073807,64.01207766,23.16157805,161.425837,184.811291,266.982202,4761.904762
4,7,7,415.1127333,904.7717872,170.4687796,35.42738897,184.7614612,271.4335587,55.59725486,190.7304798,9090.909091
1,2,7,152.0584089,272.6805922,367.734226,129.6159624,55.19768356,73.66494648,393.5701826,151.2337038,2298.850575
4,10,7,972.1923671,391.0344059,222.5509696,20.32308662,304.3860529,236.9334184,278.7830798,478.6968432,2061.85567
5,6,7,895.4072965,303.990762,80.02283268,152.2425945,367.5284923,90.40273505,346.9613135,549.1815089,5714.285714
5,3,7,934.9770549,419.4966752,284.4416649,70.3414911,184.9279696,125.884364,137.8024241,247.330024,6666.666667
1,3,7,995.4170404,162.4814585,321.4393132,10.02559167,118.310424,103.1097241,205.7219365,460.7161976,5405.405405
3,9,7,256.5057243,567.1538118,140.3694373,107.1145365,185.0732612,89.47835635,411.7417059,542.317362,3508.77193
2,7,7,456.617817,160.8513072,345.7281177,18.90186262,294.9101708,333.7701616,580.5695252,513.8295579,4081.632653
1,5,7,782.4146281,820.320857,364.3344368,62.47221599,23.4405814,128.5688757,68.23339322,142.3754976,2666.666667
2,10,7,726.4185562,310.3408737,125.2237052,144.3255326,243.992516,372.3070371,538.6152197,575.5234536,2439.02439
6,7,7,238.5063157,586.0107231,393.7381596,21.91102811,253.0508403,388.5720796,363.0534727,250.9388066,2083.333333
2,9,7,834.2498125,892.0711788,73.47038066,169.4743135,262.3215338,237.0789786,355.7949574,229.9747703,2272.727273
3,1,7,301.9965147,685.7896321,96.76595399,10.72578531,111.9683904,74.34042661,320.1559797,74.96154328,2325.581395
6,7,7,301.4358533,579.6620079,90.00543891,56.89653515,291.3400349,162.3283325,78.86068811,312.2572463,6250
2,6,7,583.2769806,391.9003778,359.7160898,150.7717707,54.72876481,323.1382601,90.33103697,101.0476248,2222.222222
6,10,7,633.6459414,399.7017218,268.6311699,70.09132845,95.72272786,159.6084769,376.5107232,179.1822997,3508.77193
2,9,7,622.0775871,702.5382597,77.79962762,29.35955373,353.4386177,53.06654296,230.9368,217.4878682,18181.81818
3,1,7,182.3381537,994.7254251,187.322899,78.44444457,300.7147973,231.5782662,553.6701173,492.9427412,2150.537634
2,4,7,889.7147764,695.6552709,253.8132495,61.37472441,25.22331052,341.1459236,267.6907009,530.2736442,6896.551724
2,9,7,339.0400383,602.0050756,51.7163523,170.1152614,114.3829789,322.4520271,120.2376169,209.3811378,2941.176471
2,4,7,216.5634292,757.5854592,355.31822,69.53610434,101.4744635,86.54679325,440.2425468,520.8709479,3636.363636
1,10,7,899.8732719,518.6850511,325.3693435,159.8971696,122.9064047,275.6505535,204.277916,520.0493249,16666.66667
1,3,7,960.0863484,154.1281083,211.978574,179.4557075,114.0727127,103.7916201,334.2633721,468.2045322,3125
1,9,7,875.9148555,606.0671343,387.5081138,92.42530972,43.75999238,102.9188631,430.7863599,122.1492638,9523.809524
3,2,7,828.5644673,961.8627561,178.7491721,182.8891973,194.3973963,352.1472739,544.1479023,426.5807943,4081.632653
6,4,7,689.7177826,257.7726481,393.9619212,81.69043025,298.4387204,114.874202,483.6270691,569.2134762,2666.666667
5,6,7,595.7716335,721.0044017,273.8095995,193.1748991,250.5580554,120.0339917,418.762198,422.2226681,2298.850575
2,2,7,178.2880839,280.8403198,261.1750838,26.96500966,275.6912341,20.24828849,420.5945821,225.7054355,8000
2,8,7,467.6078918,582.244916,83.06286021,140.5336606,50.83668784,350.854233,569.7178007,320.3244178,2173.913043
3,8,7,435.4196653,187.0088047,355.1325482,103.8246677,381.5664699,321.186029,205.6614946,401.6060243,4651.162791
2,1,6,333.7784054,505.3338426,182.4460814,83.65327304,338.6268969,258.3849953,40.62277275,325.9194289,3773.584906
1,3,6,751.0781023,780.546996,81.6486942,130.215257,325.934321,305.1009903,192.2945533,107.1736474,13333.33333
5,10,6,546.2881616,412.8143718,24.79085759,143.7328474,332.7338459,77.77845562,162.0191726,214.755865,2325.581395
4,9,6,172.9415943,698.420552,232.7071598,10.82902123,374.4299931,194.1629659,410.6273677,489.3417771,2739.726027
2,5,6,298.1648818,815.9049647,220.4118564,41.72108686,226.8165071,153.4633672,394.8784959,522.3941058,6451.612903
1,6,6,714.9328873,934.4600375,293.3543765,145.4787496,96.10716679,55.63507998,372.3383743,116.8880183,7407.407407
4,4,6,168.5177735,311.1778737,358.2980601,136.6132286,254.377771,204.7295844,49.0963282,573.3365813,9523.809524
5,10,6,866.0862226,459.3843242,50.17450216,193.549026,302.2949676,369.8810671,448.1157105,224.140666,3278.688525
4,2,6,545.6318743,237.174412,297.9686663,154.5971801,300.4086095,35.22246524,221.177031,410.8956937,3333.333333
1,8,6,532.5279196,993.2351519,91.21653876,190.6468145,218.1506292,130.7551471,412.4313538,461.0220817,2500
6,6,6,633.1670062,934.3008711,346.1072802,143.4826953,46.01431335,98.86555576,351.68392,494.6898914,3508.77193
6,5,6,842.2128693,585.9614173,331.2441353,66.62991964,161.0229166,110.4957284,231.9293182,569.6198332,7142.857143
4,9,6,413.0282871,857.8299649,225.5016269,30.01933523,369.8913112,365.2051297,115.3627096,215.2349469,13333.33333
3,1,6,710.2145373,568.8621795,289.8922635,158.546534,242.0905857,197.8662406,92.87458269,520.7636145,2150.537634
4,5,6,609.1587676,661.2271192,139.453043,132.3883521,224.5661384,197.1937769,505.6502665,113.7446659,5555.555556
2,6,6,340.3254432,180.2119889,199.0438016,19.15534235,122.1643355,309.0187441,554.3026236,434.8229076,3225.806452
2,5,6,890.7669877,779.7433784,332.2220211,78.40958852,160.0105896,78.70703752,403.8813062,455.5075285,3508.77193
6,6,6,817.6834194,214.9421353,194.5207749,191.7919649,360.2315139,205.1608346,97.92310432,419.5250151,12500
3,6,6,692.6066512,843.4608672,155.9633408,105.0762177,273.2559581,183.3943814,265.1352415,181.2962522,2941.176471
1,7,6,865.5235562,803.8252789,207.80073,92.21853584,319.2070702,246.8260624,448.2059521,528.9041623,2564.102564
2,4,6,880.5647809,737.870228,334.7347159,96.96292498,192.6512608,399.8319272,476.699695,134.5607395,10000
6,8,6,737.526679,132.5443425,147.379058,49.68771756,259.4939434,312.3905798,106.2024285,70.03548325,8333.333333
5,7,6,853.3119955,372.8155204,86.02940539,80.05436246,114.3857713,171.1889671,40.01720255,441.7803947,2739.726027
6,9,6,727.7243155,336.8013129,290.5653277,80.26451864,288.0751155,334.4701599,438.7967457,306.2664005,16666.66667
2,7,6,712.1266946,424.1227667,333.8717208,19.94745384,182.4885068,84.86917806,239.6938586,515.4948912,2564.102564
2,3,6,656.7502404,178.8784721,58.24224184,155.8378494,188.1672956,31.5762008,182.5095457,254.702399,6250
6,3,6,777.4449756,943.2620407,111.1521628,89.13584206,266.7424833,97.69038154,47.22258308,134.2360096,3225.806452
1,8,6,242.7445948,598.4220166,73.94935611,166.2141785,375.7866362,149.3563913,342.5676678,508.4076278,4347.826087
4,5,6,892.7836833,374.9718796,152.2177364,171.5661202,44.32241171,214.0206878,516.6444118,347.3893937,11111.11111
2,4,6,884.659175,457.2833654,191.133372,50.27887039,333.4024302,253.7490734,576.2737219,145.9496437,8333.333333
6,8,6,126.3225547,502.4822865,304.554008,134.8971616,131.105582,366.0301725,356.8171723,443.4150392,16666.66667
6,6,6,843.2350755,640.5349,267.4360823,99.73354279,188.6893927,213.7445236,328.0983435,326.2236376,2531.64557
3,2,5,215.9828807,564.1114849,255.9528556,177.2297802,28.32706493,210.484745,87.63157587,378.4152701,7692.307692
4,4,5,401.6069688,927.4527759,153.9024797,50.99072904,134.3975096,39.09234373,347.3687689,298.1030694,5714.285714
5,4,5,769.1574307,547.2671346,339.7500702,138.7845081,210.9998722,33.26639001,252.7882842,504.0770309,6666.666667
1,6,5,244.6839064,992.9422133,199.0891236,125.4729032,41.34690939,229.4407855,379.9957573,504.5551208,2469.135802
5,6,5,836.1703217,866.282462,392.0598764,66.10728074,206.6163772,186.507873,257.6867548,437.2577402,6666.666667
4,1,5,848.9207602,287.6594629,260.9740126,35.95417169,372.302039,338.8885501,174.5675091,99.02477134,10000
4,8,5,556.7209604,937.5356932,67.98060179,133.8115545,60.04942288,81.05824219,93.18055413,509.7581627,4255.319149
4,6,5,105.7472845,204.7297581,276.9474736,150.333517,310.4874767,29.4892316,216.354329,415.7672691,2469.135802
5,3,5,358.3343199,835.7047376,143.5395259,69.96919532,175.6750003,190.6347318,94.1211072,430.333533,2061.85567
4,9,5,655.2342265,442.5609641,280.8043347,132.5181948,268.9660115,110.2418516,139.0622925,243.2703906,4545.454545
6,2,5,983.0675602,890.1768884,46.4636363,85.07487245,118.8899072,38.85346187,592.9082488,532.3965514,8695.652174
5,8,5,668.6321743,881.2510211,86.45494613,145.5093078,80.60705977,295.347349,288.6979919,446.2080961,8695.652174
4,10,5,333.823223,825.3328601,345.1801584,47.85090223,80.97579342,62.40533998,337.8481892,103.0506613,10526.31579
6,3,5,670.6051328,811.0273927,106.3282317,179.1408505,46.78693934,251.16141,529.2263761,268.3556993,9523.809524
3,5,5,585.9868417,374.2112252,338.0756276,64.60782333,90.54574786,126.7989051,597.5185843,536.3730027,4255.319149
4,6,5,801.8608556,172.8273547,126.1249136,79.87933767,272.4033663,85.92849913,366.3200916,66.43015295,4651.162791
5,10,5,196.2825749,462.6821609,264.2951258,21.0374709,355.0424325,164.3055787,494.9853398,578.393307,4000
2,6,5,784.9251123,256.1720635,283.7772179,31.18732034,329.3677605,324.549395,223.0869736,420.3310383,10526.31579
4,4,5,587.1399208,725.45598,214.8088062,108.0137615,280.3510378,168.9955592,211.2166162,393.5705475,7692.307692
2,3,5,966.6928035,411.4897539,136.0180571,60.84260858,61.9641081,305.2924667,265.5140838,191.5131836,7692.307692
6,4,5,407.6849494,978.0491808,100.804863,168.7412429,129.8912296,67.68479278,416.6040671,179.3234017,2631.578947
3,1,5,669.3597038,676.8748696,32.61195473,12.79174384,137.7266126,313.6531395,422.027346,567.5526029,2816.901408
1,4,5,938.825295,840.2325073,135.4996325,82.02786925,114.9836396,110.0346635,216.5340834,207.0325744,20000
3,1,5,192.2587552,219.2722055,268.2018604,74.09565389,215.7021507,277.4093894,114.5975575,474.2829662,9523.809524
4,1,5,943.5056385,875.813034,376.555831,13.67224987,223.5104497,234.9969908,394.1419036,260.148207,15384.61538
2,10,5,719.0971501,930.4814715,351.0577033,33.62999581,155.6166706,373.0749925,111.8624828,117.9822796,3921.568627
2,6,5,161.0533532,538.3557269,311.1046151,88.59210823,154.4398803,167.1825568,363.9558046,46.00056671,9090.909091
5,5,5,370.8672103,645.627644,319.6099904,103.644271,334.8511272,45.14277176,428.3163917,344.7841087,2127.659574
2,4,5,737.3548798,788.3288208,272.6942633,86.81505198,319.9312824,27.27908451,432.342438,586.4361384,2105.263158
5,3,5,160.6155413,257.3547645,118.9090059,110.8781589,136.962416,334.2062532,461.944382,246.7162685,15384.61538
6,1,5,623.9534142,552.3094688,364.7341117,123.0750182,367.2396087,219.3995423,528.8012761,240.027707,2197.802198
1,6,5,411.2947513,458.796725,274.8782785,11.88552601,382.0697065,314.5927397,319.9770355,232.691306,2564.102564
4,2,5,658.823966,231.7365929,232.9674398,98.1780803,144.162166,109.081728,448.9395461,331.5045489,7142.857143
5,8,5,141.1678304,430.7809801,62.1759983,193.0648558,154.6814805,151.1318233,386.7367318,286.7723347,18181.81818
1,10,5,884.3831255,161.3550784,189.8811066,108.6161332,212.1409783,31.43947144,144.5183663,532.752191,9523.809524
2,5,4,976.1400723,123.2307163,194.9361431,138.7330308,377.6259088,385.3670833,54.38620113,323.0916434,2222.222222
2,7,4,971.9900698,221.6496602,348.5341716,69.254133,353.0013846,273.7898045,199.343176,324.3443894,2409.638554
1,10,4,774.6866486,966.8036004,227.7263237,157.0583618,58.97582578,374.6179333,288.0988755,117.488093,13333.33333
2,2,4,217.0776161,594.5765823,164.5522086,156.8550816,169.2376824,120.8886348,385.5793289,590.3341429,11764.70588
